"date","city","population","migration_rate","median_income","created_at"
"2019-12-01","Toronto",6426293,"112.19","40300.00","2025-11-05 07:48:55.684194"
"2019-12-01","Vancouver",2715494,"32.48","43300.00","2025-11-05 07:48:55.684194"
"2019-12-01","Victoria",403868,"32.48","46283.33","2025-11-05 07:48:55.684194"
"2019-12-01","Winnipeg",847015,"16.32","43100.00","2025-11-05 07:48:55.684194"
"2020-01-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-01-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-01-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-01-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-01-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-01-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-01-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-02-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-02-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-02-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-02-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-02-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-02-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-02-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-03-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-03-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-03-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-03-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-03-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-03-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-03-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-04-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-04-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-04-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-04-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-04-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-04-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-04-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-05-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-05-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-05-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-05-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-05-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-05-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-05-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-06-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-06-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-06-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-06-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-06-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-06-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-06-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-07-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-07-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-07-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-07-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-07-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-07-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-07-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-08-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-08-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-08-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-08-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-08-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-08-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-08-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-09-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-09-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-09-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-09-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-09-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-09-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-09-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-10-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-10-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-10-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-10-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-10-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-10-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-10-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-11-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-11-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-11-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-11-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-11-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-11-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-11-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2020-12-01","Calgary",1528262,"14.64","49200.00","2025-11-05 07:48:55.684194"
"2020-12-01","Edmonton",1461697,"14.64","49400.00","2025-11-05 07:48:55.684194"
"2020-12-01","Ottawa",1524974,"55.82","54100.00","2025-11-05 07:48:55.684194"
"2020-12-01","Toronto",6491939,"55.82","41900.00","2025-11-05 07:48:55.684194"
"2020-12-01","Vancouver",2750966,"17.11","45800.00","2025-11-05 07:48:55.684194"
"2020-12-01","Victoria",409898,"17.11","47633.33","2025-11-05 07:48:55.684194"
"2020-12-01","Winnipeg",852805,"6.67","45400.00","2025-11-05 07:48:55.684194"
"2021-01-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-01-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-01-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-01-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-01-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-01-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-01-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-02-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-02-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-02-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-02-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-02-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-02-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-02-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-03-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-03-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-03-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-03-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-03-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-03-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-03-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-04-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-04-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-04-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-04-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-04-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-04-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-04-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-05-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-05-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-05-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-05-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-05-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-05-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-05-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-06-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-06-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-06-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-06-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-06-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-06-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-06-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-07-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-07-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-07-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-07-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-07-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-07-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-07-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-08-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-08-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-08-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-08-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-08-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-08-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-08-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-09-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-09-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-09-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-09-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-09-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-09-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-09-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-10-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-10-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-10-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-10-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-10-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-10-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-10-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-11-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-11-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-11-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-11-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-11-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-11-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-11-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2021-12-01","Calgary",1540242,"27.51","45100.00","2025-11-05 07:48:55.684194"
"2021-12-01","Edmonton",1472402,"27.51","50400.00","2025-11-05 07:48:55.684194"
"2021-12-01","Ottawa",1540340,"161.61","55300.00","2025-11-05 07:48:55.684194"
"2021-12-01","Toronto",6472951,"161.61","43500.00","2025-11-05 07:48:55.684194"
"2021-12-01","Vancouver",2771430,"54.58","44800.00","2025-11-05 07:48:55.684194"
"2021-12-01","Victoria",414596,"54.58","47383.33","2025-11-05 07:48:55.684194"
"2021-12-01","Winnipeg",860237,"13.53","45200.00","2025-11-05 07:48:55.684194"
"2022-01-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-01-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-01-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-01-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-01-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-01-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-01-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-02-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-02-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-02-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-02-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-02-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-02-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-02-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-03-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-03-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-03-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-03-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-03-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-03-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-03-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-04-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-04-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-04-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-04-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-04-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-04-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-04-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-05-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-05-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-05-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-05-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-05-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-05-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-05-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-06-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-06-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-06-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-06-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-06-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-06-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-06-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-07-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-07-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-07-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-07-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-07-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-07-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-07-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-08-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-08-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-08-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-08-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-08-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-08-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-08-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-09-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-09-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-09-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-09-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-09-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-09-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-09-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-10-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-10-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-10-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-10-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-10-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-10-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-10-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-11-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-11-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-11-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-11-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-11-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-11-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-11-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2022-12-01","Calgary",1586947,"34.97","49800.00","2025-11-05 07:48:55.684194"
"2022-12-01","Edmonton",1499878,"34.97","47600.00","2025-11-05 07:48:55.684194"
"2022-12-01","Ottawa",1568019,"133.32","51400.00","2025-11-05 07:48:55.684194"
"2022-12-01","Toronto",6582012,"133.32","43400.00","2025-11-05 07:48:55.684194"
"2022-12-01","Vancouver",2853203,"40.40","45900.00","2025-11-05 07:48:55.684194"
"2022-12-01","Victoria",426397,"40.40","47000.00","2025-11-05 07:48:55.684194"
"2022-12-01","Winnipeg",875837,"18.30","43900.00","2025-11-05 07:48:55.684194"
"2023-01-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-01-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-01-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-01-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-01-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-01-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-01-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-02-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-02-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-02-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-02-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-02-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-02-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-02-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-03-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-03-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-03-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-03-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-03-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-03-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-03-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-04-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-04-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-04-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-04-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-04-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-04-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-04-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-05-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-05-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-05-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-05-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-05-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-05-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-05-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-06-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-06-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-06-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-06-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-06-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-06-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-06-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-07-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-07-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-07-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-07-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-07-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-07-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-07-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-08-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-08-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-08-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-08-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-08-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-08-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-08-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-09-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-09-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
